merchant_id,sector,tenure_months,credit_score,num_products,has_working_capital_loan,has_pos_machine,estimated_annual_turnover,account_balance,txn_count_90d,txn_count_30d,txn_velocity_drop_pct,avg_ticket_size_90d,ticket_size_variance_pct,balance_drop_pct,wc_utilization_pct,pos_txn_monthly,complaints_12m,days_since_last_txn,satisfaction_score,cashback_utilization,churn,risk_tier,sector_encoded,churn_probability
MRC00959,Retail Trader,72,740,3,1,1,500797.77,45853.91,47,17,-8.51,2649.72,20.57,0.67,37.58,35,0,4,5,0.784,0,Low,3,0.0001368483
MRC00960,Food & Beverages,37,681,2,1,0,1474329.99,136282.3,47,15,4.26,7800.69,19.32,4.27,55.72,0,1,2,3,0.446,0,Low,2,9.6824406e-05
MRC00961,Retail Trader,49,674,1,0,1,1175166.94,138466.39,28,4,57.14,10399.71,49.52,18.89,0.0,1,1,74,2,0.04,1,High,3,0.997166
MRC00962,Small Mfg,52,559,1,1,0,221110.59,28997.81,40,13,2.5,1373.36,6.82,-8.11,50.44,0,0,12,5,0.577,0,Low,4,0.00011770361
MRC00963,Retail Trader,33,557,2,1,0,237015.09,12103.25,53,7,60.38,1112.75,38.05,47.57,88.36,0,0,49,3,0.01,1,High,3,0.9996747
MRC00964,Textile & Apparel,22,675,2,1,1,705510.92,65062.32,41,13,4.88,4275.82,19.73,-8.52,32.36,40,1,12,4,0.482,0,Low,6,9.1904454e-05
MRC00965,Textile & Apparel,114,540,1,0,1,1609587.91,205647.57,40,13,2.5,9997.44,5.57,10.68,0.0,25,1,4,4,0.831,0,Low,6,9.212654e-05
MRC00966,Textile & Apparel,111,607,1,0,1,6820713.64,910314.56,43,6,58.14,39426.09,37.35,36.78,0.0,4,0,19,2,0.105,1,High,6,0.99751675
MRC00967,Small Mfg,5,690,2,1,1,1049252.99,60188.53,40,12,10.0,6517.1,12.33,-0.25,56.34,39,0,1,3,0.991,0,Low,4,0.00010123095
MRC00968,Textile & Apparel,103,571,1,0,1,2443733.82,81962.84,42,12,14.29,14459.96,8.84,0.5,0.0,36,1,5,3,0.756,0,Low,6,9.592681e-05
MRC00969,Agri-Allied,18,778,2,1,0,105301.07,5293.17,39,13,0.0,670.71,13.15,4.26,33.72,0,1,0,4,0.568,0,Low,0,0.000265899
MRC00970,Agri-Allied,38,747,2,0,0,8166467.67,1167110.21,45,16,-6.67,45118.61,19.07,-7.61,0.0,0,0,2,3,0.45,0,Low,0,0.0001427477
MRC00971,Small Mfg,118,524,2,0,1,1508797.38,120888.41,38,14,-10.53,9861.42,10.5,13.33,0.0,39,0,11,3,0.784,0,Low,4,0.00011914009
MRC00972,Construction,117,575,1,1,1,687264.56,51142.51,51,14,17.65,3352.51,8.47,-0.42,66.36,25,0,6,4,0.836,0,Low,1,0.000111831454
MRC00973,Food & Beverages,37,467,1,1,1,598609.5,12990.4,40,6,55.0,3718.07,36.66,38.61,79.35,6,2,52,1,0.177,1,High,2,0.9996989
MRC00974,Retail Trader,94,587,1,1,0,193176.63,5144.66,36,12,0.0,1332.25,22.61,-3.92,66.38,0,0,3,3,0.522,0,Low,3,0.00016204627
MRC00975,Retail Trader,115,711,1,1,0,272244.5,29111.23,38,10,21.05,1779.38,16.71,9.52,40.59,0,1,1,4,0.729,0,Medium,3,0.000121692305
MRC00976,Retail Trader,95,616,2,0,0,7221135.42,698121.46,39,13,0.0,45994.49,15.48,-9.81,0.0,0,0,2,4,0.33,0,Low,3,5.430112e-05
MRC00977,Small Mfg,64,686,2,1,1,222614.01,21107.97,36,10,16.67,1535.27,20.1,-7.34,69.34,38,0,11,4,0.553,0,Low,4,6.872203e-05
MRC00978,Retail Trader,10,528,1,0,0,217527.09,7470.31,49,17,-4.08,1104.2,19.65,1.77,0.0,0,0,10,4,0.892,0,Low,3,0.00014806759
MRC00979,Agri-Allied,79,713,1,1,1,314058.77,20655.0,38,13,-2.63,2052.67,5.13,14.21,63.23,27,0,0,3,0.78,0,Low,0,6.547363e-05
MRC00980,Small Mfg,42,605,1,0,1,173196.68,21754.64,45,15,0.0,956.89,10.64,-9.11,0.0,35,0,9,4,0.519,0,Low,4,8.639075e-05
MRC00981,Textile & Apparel,48,650,4,0,1,742938.01,31752.03,31,9,12.9,5943.5,23.64,-8.45,0.0,30,0,7,5,0.644,0,Low,6,4.1331336e-05
MRC00982,Food & Beverages,44,642,2,0,0,2694417.55,363070.99,48,18,-12.5,13960.71,24.2,7.87,0.0,0,1,0,5,0.478,0,Low,2,4.2871125e-05
MRC00983,Retail Trader,82,548,3,0,0,350602.79,12548.84,31,11,-6.45,2804.82,15.21,8.39,0.0,0,0,6,3,0.533,0,Low,3,0.00012748197
MRC00984,Retail Trader,87,557,3,1,1,140366.32,5893.9,52,19,-9.62,671.61,16.2,12.42,45.94,34,1,11,5,0.557,0,Low,3,0.00014945913
MRC00985,Small Mfg,97,727,2,1,1,1035332.9,85008.59,40,12,10.0,6430.64,5.01,4.42,57.8,32,0,0,5,0.467,0,Low,4,0.00011643326
MRC00986,Agri-Allied,16,681,2,1,1,682194.98,97478.15,44,14,4.55,3854.21,18.45,0.09,55.46,27,1,13,3,0.664,0,Low,0,9.941953e-05
MRC00987,Small Mfg,54,734,1,1,1,2429678.4,152683.9,47,13,17.02,12855.44,9.25,1.28,49.39,29,0,3,4,0.773,0,Low,4,7.331921e-05
MRC00988,Textile & Apparel,102,675,2,0,1,422772.73,44631.42,44,4,72.73,2388.55,35.25,53.47,0.0,8,2,18,2,0.026,1,High,6,0.9992756
MRC00989,Retail Trader,35,661,1,0,0,533818.87,51528.07,48,7,56.25,2765.9,36.67,46.4,0.0,0,0,76,2,0.15,1,High,3,0.99959904
MRC00990,Food & Beverages,98,511,3,0,0,609603.22,24049.42,35,11,5.71,4323.43,18.3,-0.5,0.0,0,0,4,5,0.367,0,Low,2,0.00012639657
MRC00991,Food & Beverages,28,628,1,0,1,811634.13,42417.38,56,17,8.93,3607.26,13.73,-7.6,0.0,25,0,11,5,0.927,0,Low,2,4.3411877e-05
MRC00992,Small Mfg,2,647,2,1,1,455397.52,64174.55,34,11,2.94,3324.07,11.98,-2.76,50.34,23,1,2,4,0.756,0,Low,4,4.656188e-05
MRC00993,Retail Trader,94,806,1,1,0,374904.67,16506.25,33,4,63.64,2818.83,39.88,30.61,79.41,0,3,45,3,0.111,1,High,3,0.99989796
MRC00994,Small Mfg,13,704,3,0,1,79185.37,8738.21,45,16,-6.67,437.49,21.27,0.71,0.0,30,1,8,4,0.922,0,Low,4,0.00013425657
MRC00995,Textile & Apparel,41,772,1,0,1,370102.53,53816.71,47,17,-8.51,1958.21,22.38,-2.1,0.0,32,0,10,5,0.791,0,Low,6,5.465465e-05
MRC00996,Retail Trader,80,697,2,0,1,1720745.05,61148.02,48,17,-6.25,8915.78,13.9,-2.23,0.0,32,1,12,5,0.68,0,Low,3,0.00010879197
MRC00997,Tech Services,59,593,2,0,0,2023409.71,145470.33,48,3,81.25,10483.99,45.84,45.73,0.0,0,1,55,1,0.068,1,High,5,0.99981815
MRC00998,Retail Trader,69,659,1,0,0,414432.08,20353.25,44,12,18.18,2341.42,22.7,5.83,0.0,0,1,7,5,0.819,0,Low,3,5.715488e-05
MRC00999,Construction,119,668,2,1,1,3469021.76,169298.66,41,11,19.51,21024.37,23.18,8.11,70.42,28,1,7,4,0.344,0,Low,1,0.00013662159
MRC01000,Textile & Apparel,92,574,3,0,1,704719.49,24995.1,33,10,9.09,5298.64,14.84,-1.18,0.0,25,2,7,4,0.709,0,Low,6,0.0008458158
MRC01001,Retail Trader,53,619,1,1,1,146471.24,15297.7,46,16,-4.35,791.74,12.11,11.82,36.67,32,1,10,3,0.709,0,Low,3,3.626311e-05
MRC01002,Agri-Allied,103,633,3,0,1,100422.26,11751.88,55,19,-3.64,454.4,23.0,8.57,0.0,25,1,13,5,0.402,0,Low,0,7.799343e-05
MRC01003,Tech Services,45,778,2,0,1,3146840.55,339805.94,54,17,5.56,14501.57,10.23,5.02,0.0,28,2,2,4,0.929,0,Low,5,0.00069308176
MRC01004,Food & Beverages,20,483,3,1,1,466211.9,65365.4,40,15,-12.5,2895.73,20.94,7.6,48.28,31,0,4,4,0.446,0,Low,2,0.00011626506
MRC01005,Food & Beverages,24,746,1,1,0,169926.72,6616.65,52,18,-3.85,813.05,23.17,9.24,42.47,0,0,13,5,0.839,0,Low,2,0.00023822305
MRC01006,Small Mfg,61,575,2,0,1,48478.16,2985.28,48,14,12.5,251.18,19.79,3.18,0.0,28,0,7,4,0.783,0,Low,4,0.00015742876
MRC01007,Small Mfg,91,540,3,1,1,453676.95,29395.76,38,12,5.26,2965.21,18.6,-0.05,61.9,32,0,9,4,0.82,0,Low,4,0.00013090204
MRC01008,Food & Beverages,94,744,1,0,1,1185530.64,59478.87,49,8,51.02,6017.92,65.74,42.69,0.0,5,3,50,3,0.125,1,High,2,0.999902
MRC01009,Retail Trader,58,708,2,0,1,315770.39,12152.94,45,6,60.0,1744.59,35.77,56.69,0.0,5,1,46,1,0.134,1,High,3,0.999561
MRC01010,Agri-Allied,109,750,1,1,1,206097.74,17162.06,45,14,6.67,1138.66,18.33,3.75,41.82,46,0,8,4,0.584,0,Low,0,0.00017007791
MRC01011,Retail Trader,27,714,1,1,1,377282.33,48472.16,43,13,9.3,2180.82,20.7,13.7,52.66,32,0,5,3,0.929,0,Low,3,5.5883167e-05
MRC01012,Construction,26,814,2,0,0,3242419.68,467200.78,42,13,7.14,19185.92,6.27,-6.13,0.0,0,3,5,4,0.519,0,Low,1,0.0019415665
MRC01013,Construction,7,694,2,0,0,137093.99,5047.02,47,7,55.32,725.37,43.1,45.74,0.0,0,5,42,2,0.183,1,High,1,0.99943477
MRC01014,Retail Trader,42,637,2,1,0,337715.38,42893.38,54,5,72.22,1556.29,68.64,20.14,76.89,0,2,59,3,0.099,1,High,3,0.999203
MRC01015,Small Mfg,47,677,1,0,0,3118645.36,396677.8,47,17,-8.51,16500.77,17.9,13.93,0.0,0,1,1,5,0.793,0,Low,4,0.000106940264
MRC01016,Tech Services,53,749,1,0,1,1319827.42,93136.47,41,15,-9.76,7998.95,15.24,4.87,0.0,31,0,5,3,0.846,0,Low,5,8.771963e-05
MRC01017,Retail Trader,59,587,1,1,1,904333.4,31022.12,48,17,-6.25,4685.67,5.17,0.82,69.28,33,0,7,3,0.422,0,Low,3,0.00011513521
MRC01018,Agri-Allied,38,597,2,1,1,334992.91,49813.79,43,16,-11.63,1936.38,8.03,-1.33,72.02,27,0,12,4,0.998,0,Low,0,5.2742682e-05
MRC01019,Tech Services,69,625,3,0,1,756611.94,79616.08,42,12,14.29,4476.99,20.04,-4.95,0.0,32,0,3,4,0.416,0,Low,5,5.303754e-05
MRC01020,Retail Trader,87,481,2,1,1,382546.36,56496.53,58,19,1.72,1641.83,10.95,7.86,42.58,30,1,0,4,0.612,0,Low,3,6.936311e-05
MRC01021,Small Mfg,92,661,1,1,1,260077.94,21554.02,45,13,13.33,1436.89,7.34,5.9,65.37,38,0,0,5,0.986,0,Low,4,0.0001216314
MRC01022,Textile & Apparel,98,499,3,1,0,199572.14,14244.48,40,14,-5.0,1239.58,6.02,12.25,41.03,0,0,0,4,0.395,0,Low,6,0.00017398487
MRC01023,Tech Services,53,654,2,1,1,1869001.18,97438.72,44,16,-9.09,10559.33,22.01,4.93,41.91,43,0,11,5,0.871,0,Low,5,3.6219633e-05
MRC01024,Construction,15,719,2,1,0,678413.76,100313.22,44,3,79.55,3832.85,38.86,36.12,88.37,0,3,71,1,0.115,1,High,1,0.99994123
MRC01025,Construction,96,611,1,0,1,1063862.27,56303.26,48,16,0.0,5512.24,15.07,7.07,0.0,29,0,4,5,0.929,0,Low,1,5.2093907e-05
MRC01026,Agri-Allied,26,784,2,0,1,875025.08,20203.59,53,16,9.43,4108.1,6.23,11.97,0.0,34,1,9,5,0.551,0,Low,0,0.00013645142
MRC01027,Tech Services,48,533,1,1,1,1238117.44,107246.84,43,13,9.3,7156.75,14.77,14.76,33.27,23,2,11,3,0.364,0,Low,5,0.0005635381
MRC01028,Food & Beverages,95,745,1,1,0,537313.74,37083.55,38,4,68.42,3511.85,64.71,37.83,89.06,0,2,88,2,0.116,1,High,2,0.9999312
MRC01029,Textile & Apparel,19,704,1,1,0,409221.17,22089.65,49,17,-4.08,2077.26,7.46,-2.76,60.28,0,0,12,4,0.334,0,Low,6,0.00010689204
MRC01030,Food & Beverages,9,512,1,1,1,274213.86,28106.66,56,16,14.29,1218.73,23.05,4.13,51.35,42,1,4,5,0.705,0,Low,2,0.00013133275
MRC01031,Retail Trader,64,866,1,1,1,133684.4,9004.3,37,11,10.81,897.21,20.67,2.87,35.75,19,0,9,4,0.852,0,Low,3,0.00019342608
MRC01032,Small Mfg,93,644,1,1,0,189768.5,13718.86,51,7,58.82,925.7,64.61,15.23,83.52,0,2,52,1,0.183,1,High,4,0.9763298
MRC01033,Retail Trader,54,579,1,1,1,470475.3,10819.02,54,15,16.67,2168.09,15.73,-8.03,56.46,40,1,4,5,0.744,0,Low,3,4.2474563e-05
MRC01034,Retail Trader,51,537,2,1,0,106548.19,10290.34,32,2,81.25,825.95,45.3,41.28,92.08,0,1,51,2,0.13,1,High,3,0.99972385
MRC01035,Retail Trader,39,632,1,0,1,138864.92,4980.98,48,14,12.5,719.51,17.81,3.1,0.0,23,1,4,3,0.999,0,Low,3,4.070164e-05
MRC01036,Small Mfg,4,639,2,1,1,2547359.45,121750.11,47,15,4.26,13478.09,9.51,9.95,49.85,36,1,10,5,0.801,0,Low,4,4.335516e-05
MRC01037,Textile & Apparel,3,658,1,1,1,954569.17,108081.4,46,16,-4.35,5159.83,7.74,-5.46,56.7,32,1,0,4,0.705,0,Low,6,4.475041e-05
MRC01038,Small Mfg,64,626,3,1,1,424130.27,25753.85,48,15,6.25,2197.57,15.77,-5.89,41.94,25,0,10,3,0.93,0,Low,4,2.7641034e-05
MRC01039,Retail Trader,29,700,3,1,0,11138179.41,459085.97,50,18,-8.0,55413.83,14.57,9.0,48.24,0,0,2,3,0.801,0,Low,3,0.00017074785
MRC01040,Textile & Apparel,116,618,1,0,0,100921.71,9594.14,45,16,-6.67,557.58,8.01,7.26,0.0,0,0,10,4,0.944,0,Low,6,6.856323e-05
MRC01041,Agri-Allied,11,495,2,1,1,2351898.73,112744.34,51,9,47.06,11472.68,66.02,17.24,97.85,5,3,43,3,0.183,1,High,0,0.9992613
MRC01042,Food & Beverages,97,638,1,1,0,638093.88,35240.12,51,3,82.35,3112.65,51.61,50.78,79.77,0,0,18,2,0.007,1,High,2,0.9994778
MRC01043,Textile & Apparel,102,460,3,1,1,1871136.26,188562.09,44,16,-9.09,10571.39,22.43,1.82,63.41,21,0,6,4,0.686,0,Low,6,0.0001412891
MRC01044,Small Mfg,58,678,2,1,1,831298.7,96581.97,51,16,5.88,4055.12,20.18,10.87,65.29,32,0,11,4,0.415,0,Low,4,0.00013067482
MRC01045,Tech Services,75,571,1,0,1,77134.5,8959.62,48,7,56.25,399.66,53.61,44.1,0.0,6,3,51,1,0.032,1,High,5,0.9998419
MRC01046,Small Mfg,27,663,1,1,1,817946.79,67637.36,38,13,-2.63,5346.06,21.36,-7.43,53.29,32,0,1,3,0.549,0,Low,4,9.0313966e-05
MRC01047,Retail Trader,97,755,1,1,1,1091067.38,86258.26,41,11,19.51,6612.53,24.38,10.23,44.86,30,0,3,4,0.91,0,Low,3,0.00014374412
MRC01048,Retail Trader,21,574,1,1,1,52555.11,6432.42,37,12,2.7,352.72,19.33,3.13,45.68,28,0,0,3,0.72,0,Low,3,0.00012250975
MRC01049,Tech Services,39,734,2,1,1,7518355.23,339036.58,45,15,0.0,41537.87,20.74,6.56,32.96,32,1,8,5,0.36,0,Low,5,7.9006466e-05
MRC01050,Retail Trader,95,615,2,1,1,1059649.88,42159.57,41,15,-9.76,6422.12,10.33,8.63,72.56,35,1,2,4,0.41,0,Low,3,6.5008826e-05
MRC01051,Tech Services,102,790,1,0,1,1633744.68,173847.36,41,15,-9.76,9901.48,24.84,-2.49,0.0,27,1,8,4,0.524,0,Low,5,0.0001364211
MRC01052,Agri-Allied,46,620,1,1,1,180117.51,13191.07,50,16,4.0,896.11,8.53,-2.55,48.37,30,1,9,5,0.765,0,Low,0,3.7098685e-05
MRC01053,Construction,66,582,1,0,1,1670679.56,187616.98,50,18,-8.0,8311.84,20.02,-3.4,0.0,37,1,6,4,0.577,0,Low,1,9.234044e-05
MRC01054,Food & Beverages,91,704,1,1,1,2696338.64,143871.32,52,14,19.23,12901.14,12.9,-5.82,44.85,45,0,13,4,0.345,0,Low,2,0.000115022616
MRC01055,Construction,36,615,3,0,1,988834.12,61538.45,49,15,8.16,5019.46,12.14,-2.38,0.0,27,0,13,3,0.792,0,Low,1,5.0494353e-05
MRC01056,Textile & Apparel,75,582,1,0,1,721259.4,98501.02,39,11,15.38,4594.01,10.7,13.82,0.0,39,0,9,4,0.374,0,Low,6,0.00011746816
MRC01057,Food & Beverages,111,611,2,1,1,249619.8,18675.39,36,10,16.67,1721.52,13.82,-7.85,53.54,27,2,1,5,0.986,0,Low,2,0.00047773885
MRC01058,Textile & Apparel,82,646,1,1,1,562728.02,54485.55,49,17,-4.08,2856.49,20.82,-3.98,37.37,27,0,1,5,0.953,0,Low,6,4.896497e-05
MRC01059,Agri-Allied,65,757,1,1,1,394575.03,13363.74,55,9,50.91,1785.41,48.48,40.11,92.87,5,3,20,2,0.05,1,High,0,0.99976474
MRC01060,Small Mfg,63,495,2,1,1,1449015.28,62666.71,44,14,4.55,8186.53,13.32,-6.15,64.18,24,0,12,4,0.383,0,Low,4,0.00011997449
MRC01061,Tech Services,99,651,2,1,1,263063.02,6488.56,49,15,8.16,1335.35,18.03,-8.06,65.14,26,1,11,4,0.767,0,Low,5,6.4903084e-05
MRC01062,Construction,35,699,1,1,0,1436299.92,107964.09,33,9,18.18,10799.25,20.76,-5.95,45.21,0,0,9,4,0.534,0,Low,1,0.000121020435
MRC01063,Food & Beverages,31,665,2,1,1,266523.4,39594.61,38,13,-2.63,1741.98,6.99,3.19,54.32,32,1,5,5,0.951,0,Low,2,4.9788785e-05
MRC01064,Textile & Apparel,28,754,2,1,0,532414.15,71132.4,49,17,-4.08,2702.61,24.21,4.92,39.32,0,0,11,4,0.963,0,Low,6,0.00019597138
MRC01065,Textile & Apparel,103,644,1,1,1,1527668.5,156247.12,54,8,55.56,7039.95,43.48,24.92,79.3,8,1,76,2,0.1,1,High,6,0.96655864
MRC01066,Food & Beverages,1,635,2,1,1,313465.3,41359.41,44,15,-2.27,1770.99,23.3,2.6,36.52,36,3,10,4,0.621,0,Low,2,0.0005624579
MRC01067,Retail Trader,25,697,2,1,1,1592226.31,154831.3,32,10,6.25,12342.84,24.73,-9.84,49.71,28,0,3,3,0.418,0,Low,3,0.00011187337
MRC01068,Retail Trader,43,657,1,0,1,1416349.0,96226.69,46,17,-10.87,7655.94,7.01,5.05,0.0,31,0,5,3,0.991,0,Low,3,3.5037487e-05
MRC01069,Textile & Apparel,102,618,2,1,0,526949.08,22427.5,45,13,13.33,2911.32,22.85,-9.97,69.56,0,0,1,4,0.425,0,Low,6,5.9977203e-05
MRC01070,Textile & Apparel,84,691,1,0,1,2940646.0,308462.99,42,14,0.0,17400.27,17.82,6.07,0.0,39,0,12,4,0.917,0,Low,6,0.000102895174
MRC01071,Textile & Apparel,67,597,1,0,1,800779.74,36112.5,36,4,66.67,5522.62,58.58,53.46,0.0,4,0,44,3,0.199,1,High,6,0.999212
MRC01072,Retail Trader,63,601,2,0,0,2737982.33,203338.16,38,11,13.16,17895.31,7.18,-7.27,0.0,0,0,8,4,0.496,0,Low,3,0.000110346846
MRC01073,Retail Trader,51,607,3,1,1,6275463.53,799206.89,52,16,7.69,30026.14,21.69,-7.79,39.09,44,1,8,5,0.436,0,Low,3,4.2568885e-05
MRC01074,Retail Trader,2,758,3,0,1,546035.23,20093.99,52,17,1.92,2612.61,17.52,-9.83,0.0,23,1,3,4,0.973,0,Low,3,0.00012538186
MRC01075,Construction,82,392,1,1,0,1581597.52,58159.74,37,13,-5.41,10614.75,15.21,3.79,55.15,0,0,9,3,0.65,0,Low,1,9.531325e-05
MRC01076,Textile & Apparel,108,681,1,1,1,339394.52,16688.81,49,7,57.14,1722.81,67.8,38.29,82.09,4,1,82,2,0.185,1,High,6,0.99923754
MRC01077,Textile & Apparel,64,652,2,1,1,211213.07,19378.64,41,15,-9.76,1280.08,19.89,11.41,34.14,25,0,5,5,0.666,0,Low,6,6.431709e-05
MRC01078,Small Mfg,74,515,1,1,0,576913.96,30417.24,41,3,78.05,3496.45,48.84,59.61,77.01,0,3,61,1,0.042,1,High,4,0.9999348
MRC01079,Retail Trader,69,674,2,1,1,142184.34,12144.78,48,17,-6.25,736.71,23.87,12.18,38.97,47,1,3,4,0.452,0,Low,3,0.00013452837
MRC01080,Construction,9,688,2,1,1,236776.2,14030.82,52,16,7.69,1132.9,11.15,11.55,50.4,34,1,4,3,0.484,0,Low,1,0.00011983351
MRC01081,Food & Beverages,2,697,3,1,1,1483209.86,127276.44,43,6,58.14,8573.47,30.13,23.8,99.87,4,3,74,1,0.082,1,High,2,0.99926263
MRC01082,Retail Trader,34,437,1,1,1,393808.95,22089.57,50,15,10.0,1959.25,5.24,-0.92,68.82,41,0,11,4,0.457,0,Low,3,5.5314475e-05
MRC01083,Textile & Apparel,60,759,1,1,0,1711048.51,252211.3,34,10,11.76,12489.41,23.33,10.68,32.87,0,0,4,4,0.626,0,Low,6,0.00021052283
MRC01084,Tech Services,102,590,3,1,1,1044756.42,87815.25,38,6,52.63,6828.47,59.32,53.4,87.01,0,5,21,1,0.023,1,High,5,0.999828
MRC01085,Construction,61,704,2,0,0,6725285.09,784663.53,47,15,4.26,35583.52,7.48,0.08,0.0,0,0,10,5,0.945,0,Low,1,0.00016305794
MRC01086,Agri-Allied,31,709,3,1,1,1368471.17,151997.53,49,18,-10.2,6946.55,19.74,6.95,35.24,36,1,8,5,0.52,0,Low,0,9.9060875e-05
MRC01087,Small Mfg,10,579,1,0,1,2777499.68,232678.7,39,5,61.54,17691.08,44.07,42.79,0.0,5,3,71,3,0.129,1,High,4,0.9999063
MRC01088,Retail Trader,114,702,2,0,1,1181460.09,60315.98,41,13,4.88,7160.36,14.6,2.5,0.0,27,0,12,4,0.479,0,Low,3,0.00011588154
MRC01089,Construction,76,619,2,1,1,1059886.31,91567.16,42,13,7.14,6271.52,6.37,-5.57,33.73,22,1,5,5,0.323,0,Low,1,5.0281917e-05
MRC01090,Retail Trader,36,484,1,1,1,2951073.77,320269.15,62,22,-6.45,11851.7,9.25,-6.44,50.72,29,0,13,3,0.558,0,Low,3,8.3042556e-05
MRC01091,Construction,118,743,2,1,1,1627502.13,129857.59,50,4,76.0,8097.03,53.81,35.57,87.84,5,3,36,1,0.061,1,High,1,0.99995184
MRC01092,Small Mfg,85,587,2,1,1,938535.85,28766.37,41,13,4.88,5688.1,13.36,1.44,59.77,28,0,1,5,0.567,0,Low,4,0.00011885969
MRC01093,Small Mfg,49,581,1,1,1,933583.42,20854.22,37,13,-5.41,6265.66,5.52,-2.56,48.29,31,0,0,4,0.896,0,Low,4,7.343634e-05
MRC01094,Agri-Allied,111,617,1,0,1,1391475.39,87139.73,53,7,60.38,6532.75,51.26,36.56,0.0,2,2,42,3,0.092,1,High,0,0.9997992
MRC01095,Retail Trader,70,671,2,1,1,325901.93,12882.61,43,7,51.16,1883.83,53.39,41.4,82.4,8,0,89,1,0.149,1,High,3,0.9989336
MRC01096,Retail Trader,112,645,2,0,1,309725.17,42681.59,46,14,8.7,1674.19,11.66,0.17,0.0,27,0,8,4,0.444,0,Low,3,3.36016e-05
MRC01097,Retail Trader,49,693,3,0,0,4034880.0,172927.88,46,16,-4.35,21810.16,7.82,-4.66,0.0,0,0,7,3,0.585,0,Low,3,0.0001376398
MRC01098,Retail Trader,3,542,1,1,0,6833150.48,486908.12,36,12,0.0,47125.18,17.87,5.14,43.2,0,1,10,4,0.809,0,Low,3,9.304375e-05
MRC01099,Food & Beverages,74,590,1,0,1,239268.36,26934.46,42,15,-7.14,1415.79,23.4,6.85,0.0,27,0,12,5,0.692,0,Low,2,0.00014922814
MRC01100,Textile & Apparel,5,640,4,0,1,326833.67,41182.62,51,14,17.65,1594.31,22.18,9.6,0.0,33,0,12,3,0.485,0,Low,6,3.271247e-05
MRC01101,Retail Trader,110,801,3,1,1,2873459.85,235918.84,43,14,2.33,16609.59,18.14,14.77,73.19,26,1,1,3,0.787,0,Low,3,0.00018384293
MRC01102,Construction,90,640,1,0,1,1383634.09,60253.88,46,14,8.7,7479.1,8.68,-4.22,0.0,30,1,2,4,0.342,0,Low,1,4.786315e-05
MRC01103,Tech Services,61,736,2,0,0,1642473.22,90691.42,37,13,-5.41,11023.31,20.69,-9.62,0.0,0,2,11,5,0.688,0,Low,5,0.0016108275
MRC01104,Tech Services,85,653,1,0,0,2139155.22,159294.12,47,6,61.7,11318.28,35.53,49.96,0.0,0,2,22,2,0.065,1,High,5,0.9995807
MRC01105,Construction,109,611,1,0,1,546408.1,36826.43,54,18,0.0,2518.01,21.99,13.1,0.0,33,0,9,5,0.542,0,Low,1,4.614596e-05
MRC01106,Retail Trader,90,630,1,0,1,1083778.29,70800.48,43,15,-4.65,6264.61,13.08,-3.78,0.0,25,0,11,5,0.456,0,Low,3,4.7977985e-05
MRC01107,Textile & Apparel,102,636,1,1,1,987202.61,36665.69,54,7,61.11,4549.32,56.42,16.44,77.9,8,2,78,2,0.137,1,High,6,0.99787116
MRC01108,Food & Beverages,108,698,3,0,1,260357.27,36119.45,44,13,11.36,1470.95,8.1,-2.01,0.0,29,1,10,4,0.408,0,Low,2,0.00016540814
MRC01109,Small Mfg,26,759,2,1,0,1064599.4,25410.24,43,12,16.28,6153.75,20.45,-0.22,69.5,0,0,6,5,0.406,0,Low,4,0.00025817374
MRC01110,Retail Trader,72,678,4,0,1,3221162.37,248674.63,42,6,57.14,19060.13,67.79,32.01,0.0,5,2,48,1,0.166,1,High,3,0.9998753
MRC01111,Food & Beverages,5,744,2,1,1,488473.31,72021.38,41,14,-2.44,2960.44,6.99,1.53,52.0,33,0,5,4,0.555,0,Low,2,0.00013299209
MRC01112,Retail Trader,15,572,1,1,1,875966.47,92645.82,27,7,22.22,8036.39,5.4,8.13,33.33,25,0,4,5,0.598,0,Medium,3,0.0001076456
MRC01113,Retail Trader,16,616,2,1,0,934765.24,61884.62,40,11,17.5,5806.0,24.03,3.75,73.88,0,0,0,4,0.783,0,Low,3,6.591824e-05
MRC01114,Agri-Allied,1,592,4,1,0,518348.22,20211.79,42,16,-14.29,3067.15,5.35,9.1,49.0,0,0,5,4,0.793,0,Low,0,0.00011518265
MRC01115,Small Mfg,16,675,2,1,0,1643406.02,238792.55,49,15,8.16,8342.16,17.57,-2.07,55.77,0,0,3,5,0.533,0,Low,4,0.00014547449
MRC01116,Small Mfg,37,621,2,0,1,322520.26,7036.82,45,14,6.67,1781.88,14.07,11.92,0.0,23,0,1,5,0.919,0,Low,4,2.049895e-05
MRC01117,Retail Trader,3,708,3,1,0,3609842.22,391958.05,47,6,61.7,19099.69,67.68,57.49,88.08,0,0,51,1,0.196,1,High,3,0.9995223
MRC01118,Tech Services,52,575,1,1,0,1546410.0,207865.14,60,20,0.0,6416.64,6.75,-2.27,59.09,0,0,2,4,0.53,0,Low,5,8.147503e-05
MRC01119,Retail Trader,47,653,2,0,1,237014.76,5515.54,27,4,55.56,2174.45,36.01,55.84,0.0,5,3,15,1,0.04,1,High,3,0.9995517
MRC01120,Retail Trader,95,704,3,0,1,5596274.25,639501.55,36,2,83.33,38594.99,55.04,38.04,0.0,7,2,19,2,0.066,1,High,3,0.999879
